TransID,Date,EmployeeID,ProjectID,CostCode,Hours,CountryID,BillRate,BilledAmt,SubAccount,Comments,Yr
1649577,2012-11-09,68,60,495,6,102,750,62.47979640529608,102-6029-10152,App Dev - Project Management,2012
1614117,2012-07-21,14,36,450,2.5,102,150,46.70225594556405,102-6044-10193,BI - Envisioning,2012
1657760,2012-12-22,31,72,190,2.5,106,150,53.733367840807375,106-6026-10209,Created test dashboard - Will be used for training PM.,2012
1640762,2012-10-03,16,44,450,4.5,105,450,20.640673452046315,105-6033-10142,"""BEG Revenue by Store, CHI Revenue by Store""",2012
1559658,2012-02-17,34,4,425,0.5,104,150,39.89965455157118,104-6023-10169,Open item planning,2012
1629330,2012-09-03,31,48,190,0.5,102,150,6.980930293975966,102-6045-10216,"""CAS-24872-F4V3: Review bulk edit procedure, javascript function, prototype solution""",2012
1642341,2012-10-11,55,70,902,4,110,150,70.13939730536114,110-6022-10180,Client Follow up,2012
1632064,2012-09-17,40,47,458,1.5,104,300,49.9362579394784,104-6051-10132,BI - Reporting Build Phase,2012
1619129,2012-08-10,15,33,450,2,102,450,109.53965248346665,102-6020-10139,"""Tabular models,  Datazen security""",2012
1632214,2012-09-18,53,57,190,0.5,110,600,58.95520655244964,110-6028-10204,SSIS Package Visual studio 2008 development data flow staging task functionality review,2012
1603939,2012-06-22,31,14,190,3,105,150,9.342047532058679,105-6039-10131,ERP - Production Support,2012
1602063,2012-06-12,2,5,495,2.5,104,150,45.100540253345685,104-6020-10210,App Dev - Project Management,2012
1655853,2012-12-12,39,64,215,2.5,110,450,43.21464130978623,110-6020-10165,CRM - Build Phase,2012
1579036,2012-04-12,40,16,902,3.5,102,300,62.38897675726517,102-6031-10190,client meeting,2012
1567391,2012-03-12,2,5,415,2.5,104,150,47.225655650065036,104-6020-10210,Review inquiry around restaurants web part on the projects page,2012
1602055,2012-06-12,19,18,458,3,110,300,95.36571774177933,110-6034-10149,BI - Reporting Build Phase,2012
1632479,2012-09-19,40,34,902,2,102,300,39.67385062500746,102-6029-10139,New Client Meeting,2012
1649575,2012-11-09,14,57,495,7.5,110,150,38.684573373144914,110-6028-10204,App Dev - Project Management,2012
1628617,2012-08-30,55,35,458,1,107,150,91.16713605764326,107-6047-10202,BI - Reporting Build Phase,2012
1599715,2012-05-31,32,15,458,2,102,300,22.444636804148374,102-6021-10141,BI - Reporting Build Phase,2012
1611977,2012-07-10,58,40,450,5,107,300,44.867488846677155,107-6039-10162,Requirements scope document,2012
1552327,2012-01-22,14,1,450,1,102,150,36.35733440792459,102-6036-10148,BI - Envisioning,2012
1648775,2012-11-05,15,60,452,0.5,102,450,58.25114574955278,102-6029-10152,BI - Configure Database,2012
1629918,2012-09-06,39,40,215,5,107,450,50.98617672815748,107-6039-10162,Prepare TMM Partners prototype,2012
1558023,2012-02-08,43,1,902,2,102,300,74.04476723991996,102-6036-10148,New Client Meeting,2012
1556535,2012-01-31,16,6,495,4.5,102,450,58.32682131136844,102-6022-10147,App Dev - Project Management,2012
1658956,2012-12-28,16,75,450,1.5,106,450,48.6989531591999,106-6050-10146,BI - Envisioning,2012
1566449,2012-03-07,26,5,452,2.5,104,150,49.31776864897955,104-6020-10210,BI - Configure Database,2012
1577454,2012-04-04,24,2,450,2.5,102,150,48.41395175903474,102-6037-10184,"""Review truncate and load, merge, and partitions  as it pertains to GG Partners""",2012
1609846,2012-06-29,15,36,457,0.5,102,450,56.378785826648524,102-6044-10193,ME prompts validations and investigations,2012
1589954,2012-05-10,3,9,190,1.5,102,150,48.166804389630265,102-6025-10191,ERP - Production Support,2012
1578783,2012-04-11,34,7,405,6,107,150,50.43232190837537,107-6043-10186,Requirements Definition,2012
1632778,2012-09-21,25,44,190,1.5,105,150,49.1375312318261,105-6033-10142,ERP - Production Support,2012
1631127,2012-09-12,10,37,902,1.5,102,300,79.73005291463417,102-6043-10183,Client Follow up,2012
1603585,2012-06-20,34,15,415,3.5,102,150,39.42587444287314,102-6021-10141,AppDef-Object Model,2012
1588293,2012-05-01,54,23,458,1.5,106,300,39.06277828939808,106-6020-10134,BI - Reporting Build Phase,2012
1643615,2012-10-18,34,60,400,3.5,102,150,61.34147820192155,102-6029-10152,AppDev-Genl Reqmt & Architect,2012
1649145,2012-11-07,44,30,410,4,104,300,47.08576449871142,104-6046-10155,Develop Technical Specifications,2012
1649167,2012-11-07,8,53,452,2,102,300,53.28167361589949,102-6032-10137,BI - Configure Database,2012
1552113,2012-01-21,30,1,215,2,102,300,48.41610438823036,102-6036-10148,CRM - Build Phase,2012
1613348,2012-07-17,8,31,456,6,104,300,43.17438417959058,104-6027-10140,"""CAS-24694-K4M7: Update RTUI Canada, Summary US and Summary Canada reports to remove button and generate with parameter selection, test all reports""",2012
1616406,2012-07-27,31,43,190,1.5,106,150,56.60423618729231,106-6046-10134,ERP - Production Support,2012
1643665,2012-10-18,4,58,458,2.5,102,300,59.58153174938429,102-6036-10147,BI - Reporting Build Phase,2012
1646442,2012-10-24,31,65,190,5,107,150,34.90043972268893,107-6049-10186,"""Update shipping database, reconcile data against UPS report and Q2 invoice""",2012
1579422,2012-04-14,32,19,902,2,106,300,53.73719955599709,106-6049-10146,market research,2012
1621403,2012-08-22,61,32,215,6,107,600,42.25881813565568,107-6021-10186,Out of office,2012
1631306,2012-09-13,64,52,458,3,106,150,86.41677169686443,106-6028-10177,BI - Reporting Build Phase,2012
1560855,2012-02-23,26,5,495,1,104,150,23.782405156340968,104-6020-10210,App Dev - Project Management,2012
1604345,2012-06-24,44,15,400,0.5,102,300,42.31069959578908,102-6021-10141,AppDev-Genl Reqmt & Architect,2012
1562129,2012-03-01,33,11,190,2.5,106,600,27.601469727505226,106-6049-10134,ERP - Production Support,2012
1651818,2012-11-21,6,76,190,1.5,102,150,32.42860652659025,102-6047-10208,ERP - Production Support,2012
1612776,2012-07-14,55,24,458,1.5,102,150,55.99552344176165,102-6041-10187,BI - Reporting Build Phase,2012
1621445,2012-08-22,58,42,453,3,110,300,37.25004288623862,110-6024-10166,NPTO,2012
1588674,2012-05-03,7,25,458,1.5,107,150,50.696843567390026,107-6028-10170,BI - Reporting Build Phase,2012
1600639,2012-06-05,11,15,215,1.5,102,150,50.83700210864172,102-6021-10141,CRM - Build Phase,2012
1617422,2012-08-01,40,36,458,1,102,300,51.41067891372425,102-6044-10193,Build Pipeline component for error handling,2012
1569535,2012-03-23,8,5,457,2.5,104,300,29.149095298428065,104-6020-10210,BI - SSIS Package Design,2012
1609439,2012-06-27,58,35,456,3.5,107,300,78.63223945823594,107-6047-10202,BI - Acceptance Testing,2012
1561975,2012-02-29,15,1,456,2,102,450,47.865812329948795,102-6036-10148,BI - Acceptance Testing,2012
1602206,2012-06-13,49,18,215,1,110,450,36.14757138523248,110-6034-10149,CRM - Build Phase,2012
1643623,2012-10-18,44,12,415,2.5,102,300,42.338784601499555,102-6022-10143,AppDef-Object Model,2012
1557013,2012-02-03,22,1,190,1,102,150,32.46718390287887,102-6036-10148,ERP - Production Support,2012
1558902,2012-02-13,35,6,400,1.5,102,150,56.65630628332774,102-6022-10147,AppDev-Genl Reqmt & Architect,2012
1621192,2012-08-21,52,31,190,1.5,104,600,44.76340831672712,104-6027-10140,OOF,2012
1629777,2012-09-05,2,52,490,3,106,150,35.85738070803288,106-6028-10177,Application Development Support,2012
1602617,2012-06-15,18,21,435,4,105,300,79.95545389310236,105-6044-10178,AppDev-User Guide/Document,2012
1548751,2012-01-03,33,1,190,3.5,102,600,58.115288967746274,102-6036-10148,"""Review duplicate detection error, create new rule, test for each company""",2012
1648752,2012-11-05,61,50,215,0.5,102,600,74.18790593291465,102-6028-10139,Meeting with client to discuss current reporting and need for BI platform,2012
1568185,2012-03-16,38,7,456,3,107,150,75.58510841268382,107-6043-10186,BI - Acceptance Testing,2012
1618765,2012-08-08,32,39,458,2.5,107,300,79.51529063071106,107-6034-10161,BI - Reporting Build Phase,2012
1602427,2012-06-14,26,30,452,2.5,104,150,62.62090317986644,104-6046-10155,Review inquiry around restaurants web part on the projects page,2012
1578192,2012-04-08,11,15,215,1.5,102,150,47.56332204919264,102-6021-10141,Update SharePoint lists for Supplier Onboarding and AP Processing,2012
1643460,2012-10-17,19,52,458,4.5,106,300,57.49502417866392,106-6028-10177,BI - Reporting Build Phase,2012
1612575,2012-07-13,10,18,458,5.5,110,300,43.014980036078306,110-6034-10149,BI - Reporting Build Phase,2012
1601230,2012-06-08,45,21,215,6,105,450,36.54847128173149,105-6044-10178,CRM - Build Phase,2012
1577457,2012-04-04,68,10,450,3.5,102,750,43.58181653460045,102-6020-10147,BI - Envisioning,2012
1621441,2012-08-22,24,34,452,1.5,102,150,69.96038216827841,102-6029-10139,NPTO,2012
1657412,2012-12-20,9,65,420,2,107,150,27.527103804813994,107-6049-10186,AppDev-Build,2012
1620122,2012-08-15,58,39,495,2.5,107,300,51.302334189345245,107-6034-10161,Review master project list inquiry around list length and remove related restaurants field from production and uat,2012
1632426,2012-09-19,12,59,410,6.5,101,900,49.04605893210929,101-6028-10215,Investigate invoice card as it relates to equipment number in NAV for Revenue by Store validation,2012
1592713,2012-05-24,68,12,452,1.5,102,750,38.881270772639375,102-6022-10143,Service Test and Configuration,2012
1617033,2012-07-30,27,34,458,4.5,102,300,56.02246929836995,102-6029-10139,Call to analyze and define financials,2012
1550807,2012-01-14,65,5,190,0.5,104,150,39.006335070318435,104-6020-10210,ERP - Production Support,2012
1616287,2012-07-26,4,30,902,4.5,104,300,20.200230909714406,104-6046-10155,client meeting,2012
1600679,2012-06-05,47,21,456,1,105,300,56.31650708327055,105-6044-10178,BI - Acceptance Testing,2012
1556666,2012-02-01,57,3,415,3,103,150,15.918201155532493,103-6020-10217,AppDef-Object Model,2012
1561778,2012-02-28,15,7,450,1.5,107,450,29.189567273679113,107-6043-10186,BI - Envisioning,2012
1643856,2012-10-19,50,47,495,6.5,104,450,64.24281361423134,104-6051-10132,Call with client to discuss date proof was sent and date proof was approved for zone 25x and 25y,2012
1588086,2012-04-30,37,23,456,2.5,106,150,42.72206914809329,106-6020-10134,"""CAS-24688-L5D0: Review, update, and test VeloxeWithCycle.aspx, CanadaVeloxeWithCycle.aspx""",2012
1630373,2012-09-08,51,47,902,1.5,104,300,55.20279032821312,104-6051-10132,Client Follow up,2012
1631498,2012-09-14,28,52,458,2,106,750,48.66453747070176,106-6028-10177,BI - Reporting Build Phase,2012
1620830,2012-08-19,36,38,215,2,103,150,34.08458648689405,103-6051-10201,CRM - Build Phase,2012
1566630,2012-03-08,22,4,425,1.5,104,150,60.59872396867921,104-6023-10169,AppDev-Testing,2012
1559876,2012-02-18,28,2,458,3,102,750,66.01566243330876,102-6037-10184,BI - Reporting Build Phase,2012
1640749,2012-10-03,17,39,415,1.5,107,150,64.2666676134716,107-6034-10161,PMR permissions error with Dewald,2012
1629525,2012-09-04,1,51,190,2.5,108,600,36.452836371225075,108-6040-10144,ERP - Production Support,2012
1567436,2012-03-12,44,1,490,2,102,300,67.70361486394017,102-6036-10148,Application Development Support,2012
1567389,2012-03-12,34,4,410,2.5,104,150,42.61299494280759,104-6023-10169,Develop Technical Specifications,2012
1551614,2012-01-18,43,7,458,3,107,300,41.58016131810626,107-6043-10186,"""Update EscalatedCases.xlsx to use power query, create report for support team""",2012
1567602,2012-03-13,47,7,452,4.5,107,300,49.34568460895292,107-6043-10186,BI - Configure Database,2012
1618538,2012-08-07,50,12,425,4,102,450,76.9570867179863,102-6022-10143,AppDev-Testing,2012
1570274,2012-03-27,57,2,420,5.5,102,150,105.14518027837815,102-6037-10184,AppDev-Build,2012
1552098,2012-01-21,31,1,190,1,102,150,78.72405190568739,102-6036-10148,Meeting with OMINC to discuss design document,2012
1590554,2012-05-13,2,1,425,3,102,150,36.61184179607852,102-6036-10148,"""Meeting with Eric, Julia and PM""",2012
1654943,2012-12-07,58,54,457,5,102,300,77.5956256959893,102-6028-10190,Meet  on open items and next steps,2012
1621225,2012-08-21,22,32,420,3.5,107,150,39.742834665002164,107-6021-10186,NPTO,2012
1659516,2012-12-31,17,32,430,0.5,107,150,60.81842877606542,107-6021-10186,AppDev-Defect Resolution,2012
1558166,2012-02-09,26,2,450,2.5,102,150,51.04830170810925,102-6037-10184,BI - Envisioning,2012
1641522,2012-10-07,44,22,425,1,107,300,58.86126090246667,107-6034-10213,AppDev-Testing,2012
1612403,2012-07-12,69,35,902,2.5,107,300,61.3752860983411,107-6047-10202,client meeting,2012
1567620,2012-03-13,27,2,458,2,102,300,60.353520654343306,102-6037-10184,BI - Reporting Build Phase,2012
1639958,2012-09-29,66,56,190,1.5,107,300,58.28146842703116,107-6041-10186,ERP - Production Support,2012
1609453,2012-06-27,28,27,458,1.5,107,750,71.73223239785752,107-6042-10161,BI - Reporting Build Phase,2012
1580539,2012-04-20,15,24,456,0.5,102,450,48.46377066253989,102-6041-10187,BI - Acceptance Testing,2012
1611927,2012-07-10,22,18,190,0.5,110,150,81.10692074469667,110-6034-10149,ERP - Production Support,2012
1652399,2012-11-24,39,56,215,3,107,450,58.704693366946024,107-6041-10186,CRM - Build Phase,2012
1618385,2012-08-06,43,38,458,1.5,103,300,22.164389438628938,103-6051-10201,Process review meeting with business decision makers accounting team,2012
1627609,2012-08-25,1,57,190,3,110,600,26.230004826622412,110-6028-10204,ERP - Production Support,2012
1566788,2012-03-09,25,1,190,1,102,150,24.94008453229824,102-6036-10148,Validate monthly and daily unbilled revenue jobs in production during close,2012
1590752,2012-05-14,46,13,430,3,105,150,52.781096539632024,105-6032-10160,AppDev-Defect Resolution,2012
1553843,2012-01-30,13,1,495,2,102,300,68.16274790545509,102-6036-10148,App Dev - Project Management,2012
1627245,2012-08-23,57,40,430,3.5,107,150,66.85432295511048,107-6039-10162,NPTO,2012
1603027,2012-06-17,68,20,456,3,104,750,105.04875669978836,104-6047-10210,BI - Acceptance Testing,2012
1654141,2012-12-03,2,70,410,7.5,110,150,65.41142343398502,110-6022-10180,Develop Technical Specifications,2012
1612741,2012-07-14,13,12,430,4,102,300,53.15065036223836,102-6022-10143,AppDev-Defect Resolution,2012
1552126,2012-01-21,2,2,420,2,102,150,51.17577125983896,102-6037-10184,"""Customer, AR, and AP staging and package design""",2012
1576661,2012-03-31,39,14,215,5,105,450,62.97040436014369,105-6039-10131,CRM - Build Phase,2012
1558712,2012-02-12,12,1,405,1,102,900,63.936162301514585,102-6036-10148,Requirements Definition,2012
1569910,2012-03-25,63,8,456,3.5,102,150,44.05904844703261,102-6023-10214,modify package and job script to handle error and logging,2012
1550127,2012-01-10,32,7,458,5,107,300,58.96145349292172,107-6043-10186,BI - Reporting Build Phase,2012
1654691,2012-12-06,52,68,190,8,107,600,51.29975294654296,107-6041-10170,ERP - Production Support,2012
1611798,2012-07-09,10,18,458,1,110,300,36.14287522676155,110-6034-10149,BI - Reporting Build Phase,2012
1632270,2012-09-18,20,52,458,1.5,106,150,0.38452447281215285,106-6028-10177,BI - Reporting Build Phase,2012
1654389,2012-12-04,7,73,902,8,102,150,-7.339913344357491,102-6042-10190,New Client Meeting,2012
1654185,2012-12-03,18,15,490,2.5,102,300,48.543662257433716,102-6021-10141,Application Development Support,2012
1638612,2012-09-22,6,56,190,2,107,150,82.7830530879433,107-6041-10186,"""Meeting , Anuj, and Jeremiah to discuss CRM launch support""",2012
1614508,2012-07-23,38,26,452,2.5,110,150,74.17638416034879,110-6020-10129,BI - Configure Database,2012
1632275,2012-09-18,5,64,458,2.5,110,150,74.20665080670783,110-6020-10165,BI - Reporting Build Phase,2012
1657029,2012-12-18,12,66,435,5.5,105,900,76.19349788038235,105-6020-10178,Architecture Documentation,2012
1610614,2012-07-03,68,27,452,1.5,107,750,61.77699774535469,107-6042-10161,BI - Configure Database,2012
1552291,2012-01-22,25,3,190,1,103,150,44.19898014701633,103-6020-10217,ERP - Production Support,2012
1558380,2012-02-10,42,1,458,1,102,300,73.28572780711214,102-6036-10148,BI - Reporting Build Phase,2012
1567408,2012-03-12,47,7,452,4.5,107,300,45.40222987547402,107-6043-10186,BI - Configure Database,2012
1560045,2012-02-19,63,3,453,0.5,103,150,25.80570462524538,103-6020-10217,BI - Budgeting Build Phase,2012
1654687,2012-12-06,6,66,190,4.5,105,150,26.816665013596186,105-6020-10178,ERP - Production Support,2012
1628038,2012-08-27,55,35,458,1,107,150,44.79113528952668,107-6047-10202,"""Preparation for USD Demo. Consolidations, GP connection, creating presentation. """,2012
1612793,2012-07-14,5,34,902,1.5,102,150,51.21303983790544,102-6029-10139,Client Follow up,2012
1652965,2012-11-27,48,75,190,1,106,150,61.41618897308797,106-6050-10146,ERP - Production Support,2012
1643670,2012-10-18,24,32,495,2,107,150,29.034367600857408,107-6021-10186,App Dev - Project Management,2012
1616213,2012-07-26,25,40,190,3.5,107,150,34.64043881235215,107-6039-10162,ERP - Production Support,2012
1550805,2012-01-14,53,5,190,1.5,104,600,86.591383580436,104-6020-10210,ERP - Production Support,2012
1648955,2012-11-06,17,67,415,3,102,150,31.268689382755074,102-6024-10192,AppDef-Object Model,2012
1632802,2012-09-21,67,53,215,6.5,102,300,62.13492983837433,102-6032-10137,CRM - Build Phase,2012
1640555,2012-10-02,2,32,415,2,107,150,48.900063506074865,107-6021-10186,AppDef-Object Model,2012
1552675,2012-01-24,39,6,215,1.5,102,450,42.69007142414306,102-6022-10147,CRM - Build Phase,2012
1632466,2012-09-19,43,38,458,3.5,103,300,43.63446436711506,103-6051-10201,"""modify POC to add new Entity type, load data, generate report""",2012
1627232,2012-08-23,45,44,215,4.5,105,450,26.911258125744663,105-6033-10142,NPTO,2012
1657375,2012-12-20,34,66,190,4,105,150,52.51013873338801,105-6020-10178,ERP - Production Support,2012
1589755,2012-05-09,52,8,190,4,102,600,9.396553708253776,102-6023-10214,ERP - Production Support,2012
1613690,2012-07-19,41,28,190,4,103,300,52.72154784464084,103-6035-10164,ERP - Production Support,2012
1658797,2012-12-27,46,77,490,2.5,107,150,33.66347380458179,107-6035-10161,Application Development Support,2012
1592311,2012-05-22,24,8,452,1,102,150,37.091006341596355,102-6023-10214,BI - Configure Database,2012
1552328,2012-01-22,63,3,450,2,103,150,107.09212124409952,103-6020-10217,BI - Envisioning,2012
1628624,2012-08-30,19,42,458,0.5,110,300,62.376962126936746,110-6024-10166,BI - Reporting Build Phase,2012
1641752,2012-10-08,46,54,495,1.5,102,150,99.78125369199586,102-6028-10190,App Dev - Project Management,2012
1557803,2012-02-07,2,8,435,2,102,150,60.51316821333533,102-6023-10214,AppDev-User Guide/Document,2012
1566466,2012-03-07,21,4,458,2,104,150,54.80352700627075,104-6023-10169,"""Source, staging, and destination database schema review""",2012
1549580,2012-01-07,64,4,902,1.5,104,150,34.96656691089422,104-6023-10169,New Client Meeting,2012
1650102,2012-11-12,35,45,400,3,102,150,43.696449066145846,102-6051-10172,AppDev-Genl Reqmt & Architect,2012
1551803,2012-01-19,8,4,495,5,104,300,38.65570179759483,104-6023-10169,App Dev - Project Management,2012
1640932,2012-10-04,18,42,410,4.5,110,300,54.456493320335454,110-6024-10166,Deployment planning,2012
1648244,2012-11-02,28,53,902,2,102,750,86.916897381827,102-6032-10137,client meeting,2012
1568723,2012-03-19,65,16,190,2,102,150,61.95694209873504,102-6031-10190,ERP - Production Support,2012
1610566,2012-07-03,17,24,190,1.5,102,150,68.25512150174292,102-6041-10187,ERP - Production Support,2012
1613324,2012-07-17,18,40,415,2,107,300,54.61232584834149,107-6039-10162,BI Forecast Meeting,2012
1588075,2012-04-30,24,8,452,2.5,102,150,27.193613696247173,102-6023-10214,BI - Configure Database,2012
1581882,2012-04-27,15,24,456,1.5,102,450,28.088495600619513,102-6041-10187,BI - Acceptance Testing,2012
1551423,2012-01-17,27,3,458,2.5,103,300,30.568761500285543,103-6020-10217,BI - Reporting Build Phase,2012
1588067,2012-04-30,18,2,425,3,102,300,36.09844788923311,102-6037-10184,AppDev-Testing,2012
1617233,2012-07-31,21,26,458,2.5,110,150,79.65587945524527,110-6020-10129,CAS-25157-X0R4: Update all Summary reports for Zone Admin access,2012
1560439,2012-02-21,38,7,453,3.5,107,150,58.630707858440104,107-6043-10186,BI - Budgeting Build Phase,2012
1632396,2012-09-19,3,45,190,1.5,102,150,41.45839483813084,102-6051-10172,CAS-25370-T1N0: Verify aging balance imports,2012
1549512,2012-01-07,67,2,215,3.5,102,300,58.498281998157495,102-6037-10184,CRM - Build Phase,2012
1648184,2012-11-02,57,54,410,3,102,150,34.58035617771425,102-6028-10190,Develop Technical Specifications,2012
1552112,2012-01-21,65,5,190,0.5,104,150,32.885283616445314,104-6020-10210,ERP - Production Support,2012
1558532,2012-02-11,17,2,425,3,102,150,55.441633985695546,102-6037-10184,AppDev-Testing,2012
1561004,2012-02-24,12,8,425,3,102,900,51.916467869863396,102-6023-10214,AppDev-Testing,2012
1640603,2012-10-02,17,32,490,2.5,107,150,92.56875470731421,107-6021-10186,Application Development Support,2012
1630481,2012-09-09,48,45,190,2,102,150,17.993010967917023,102-6051-10172,ERP - Production Support,2012
1650884,2012-11-16,57,61,435,2,104,150,31.19944915638389,104-6033-10140,Architecture Documentation,2012
1621273,2012-08-21,19,36,902,2,102,300,25.056519562899776,102-6044-10193,Client Follow up,2012
1558127,2012-02-09,31,1,190,3.5,102,150,37.70582870405718,102-6036-10148,Review decline notices,2012
1659495,2012-12-31,25,83,190,3,102,150,75.39624892031401,102-6047-10168,ERP - Production Support,2012
1568145,2012-03-16,33,13,190,3,105,600,73.22962072655957,105-6032-10160,ERP - Production Support,2012
1632393,2012-09-19,33,42,190,2,110,600,39.418631083106774,110-6024-10166,ERP - Production Support,2012
1648190,2012-11-02,34,43,420,4,106,150,25.84941297820397,106-6046-10134,AppDev-Build,2012
1658968,2012-12-28,15,76,456,5,102,450,21.212251692350442,102-6047-10208,BI - Acceptance Testing,2012
1568387,2012-03-17,32,2,458,1,102,300,23.807155618023742,102-6037-10184,BI - Reporting Build Phase,2012
1647834,2012-10-31,24,68,453,8,107,150,40.625087496948765,107-6041-10170,Discuss income statement report by job  and PM,2012
1632654,2012-09-20,69,41,458,4.5,106,300,37.64599205308914,106-6035-10134,CAS-25076-D4M4: Trouble shoot issues with report,2012
1600110,2012-06-02,15,10,495,1,102,450,90.48824671208294,102-6020-10147,App Dev - Project Management,2012
1658915,2012-12-28,3,67,190,1,102,150,60.296359599682575,102-6024-10192,ERP - Production Support,2012
1611998,2012-07-10,40,21,458,1,105,300,99.82771602325484,105-6044-10178,BI - Reporting Build Phase,2012
1639072,2012-09-24,27,57,902,0.5,110,300,47.11362516441204,110-6028-10204,Client Follow up,2012
1581334,2012-04-24,69,8,902,1,102,300,92.49656505396439,102-6023-10214,Client Follow up,2012
1552876,2012-01-25,46,2,425,3.5,102,150,50.51802684174888,102-6037-10184,AppDev-Testing,2012
1603202,2012-06-18,37,14,450,3.5,105,150,15.705057098944216,105-6039-10131,BI - Envisioning,2012
1609818,2012-06-29,22,4,430,1.5,104,150,27.75083446271158,104-6023-10169,AppDev-Defect Resolution,2012
1627471,2012-08-24,19,42,458,2,110,300,49.363323055568024,110-6024-10166,BI - Reporting Build Phase,2012
1601799,2012-06-11,48,19,190,1,106,150,82.99218800700106,106-6049-10146,Pricing Optmimization discovery kick-off meeting,2012
1630938,2012-09-11,7,52,902,2,106,150,38.78955556956881,106-6028-10177,New Client Meeting,2012
1553973,2012-01-31,39,1,215,2.5,102,450,41.1662253115747,102-6036-10148,CRM - Build Phase,2012
1617764,2012-08-03,17,39,400,2.5,107,150,60.288435036610686,107-6034-10161,Create requirements scope document for Revenue by Store,2012
1604562,2012-06-25,44,26,435,2.5,110,300,73.43770995349755,110-6020-10129,AppDev-User Guide/Document,2012
1591517,2012-05-18,34,15,415,2.5,102,150,34.364672408644445,102-6021-10141,AppDef-Object Model,2012
1557088,2012-02-03,43,7,458,0.5,107,300,45.31107584541836,107-6043-10186,BI - Reporting Build Phase,2012
1642473,2012-10-12,57,48,415,5,102,150,22.42010509697419,102-6045-10216,Microsoft Certification Training,2012
1556845,2012-02-02,49,2,215,1,102,450,60.73215228627389,102-6037-10184,Environment access issues remediation; any connect client,2012
1627674,2012-08-25,69,55,902,2.5,102,300,45.31179054038659,102-6034-10128,New Client Meeting,2012
1561173,2012-02-25,53,7,190,3.5,107,600,46.15899659677904,107-6043-10186,ERP - Production Support,2012
1551728,2012-01-19,33,2,190,3,102,600,67.00016805473544,102-6037-10184,ERP - Production Support,2012
1651259,2012-11-18,22,44,415,1.5,105,150,68.47084590535518,105-6033-10142,AppDef-Object Model,2012
1629730,2012-09-05,17,43,405,3,106,150,90.48140651200656,106-6046-10134,Requirements Definition,2012
1601259,2012-06-08,24,29,453,1,103,150,59.078102392306086,103-6027-10217,working on issues with Dashboard,2012
1611976,2012-07-10,14,37,450,7.5,102,150,32.30940779193789,102-6043-10183,"""CAS-25291-V7G9: Investigate user permissions, add users to Report Website folder in report manager""",2012
1621064,2012-08-20,32,52,458,4.5,106,300,66.93626401350885,106-6028-10177,BI - Reporting Build Phase,2012
1643863,2012-10-19,63,67,495,6,102,150,48.28438271755094,102-6024-10192,App Dev - Project Management,2012
1576646,2012-03-31,1,14,190,4.5,105,600,29.185930982664388,105-6039-10131,ERP - Production Support,2012
1621411,2012-08-22,30,52,215,2,106,300,57.977609262987656,106-6028-10177,Personal,2012
1649965,2012-11-11,17,41,495,2.5,106,150,77.02096757743416,106-6035-10134,Explain validation results and review remediation with lead developer,2012
1641136,2012-10-05,18,42,425,0.5,110,300,38.69222635350932,110-6024-10166,AppDev-Testing,2012
1603006,2012-06-17,35,19,430,2.5,106,150,61.81337306976484,106-6049-10146,Investigate and remediate job dates on production report,2012
1549324,2012-01-06,9,7,190,1.5,107,150,40.84788634743823,107-6043-10186,SAP Migration - Support,2012
1549739,2012-01-08,63,2,456,4,102,150,33.101658937782304,102-6037-10184,BI - Acceptance Testing,2012
1599923,2012-06-01,44,26,495,1,110,300,27.151885589283108,110-6020-10129,App Dev - Project Management,2012
1581063,2012-04-23,3,19,190,0.5,106,150,66.97298468441669,106-6049-10146,ERP - Production Support,2012
1640927,2012-10-04,2,53,400,2,102,150,75.53913995449594,102-6032-10137,AppDev-Genl Reqmt & Architect,2012
1610765,2012-07-04,66,25,190,3,107,300,43.58907705437633,107-6028-10170,ERP - Production Support,2012
1652818,2012-11-26,37,72,452,2,106,150,57.155325249454336,106-6026-10209,Meeting  Petrov to review documentation,2012
1604524,2012-06-25,2,2,190,6.5,102,150,40.30469856099948,102-6037-10184,ERP - Production Support,2012
1627283,2012-08-23,12,12,495,1.5,102,900,40.016089611262075,102-6022-10143,NPTO,2012
1650704,2012-11-15,19,50,458,5,102,300,42.61309300995026,102-6028-10139,BI - Reporting Build Phase,2012
1578194,2012-04-08,34,1,400,3.5,102,150,23.216305592370308,102-6036-10148,AppDev-Genl Reqmt & Architect,2012
1593305,2012-05-27,32,25,458,2,107,300,9.396327664507645,107-6028-10170,BI - Reporting Build Phase,2012
1566834,2012-03-09,47,6,450,4.5,102,300,40.70799120149683,102-6022-10147,BI - Envisioning,2012
1561378,2012-02-26,22,7,410,1.5,107,150,23.156360948084952,107-6043-10186,Develop Technical Specifications,2012
1655708,2012-12-11,40,67,458,1,102,300,26.060783713772363,102-6024-10192,BI - Reporting Build Phase,2012
1566293,2012-03-06,24,5,495,3,104,150,45.583527063949866,104-6020-10210,working on issues with Dashboard,2012
1656276,2012-12-14,51,54,458,5,102,300,36.52885779484108,102-6028-10190,BI - Reporting Build Phase,2012
1552880,2012-01-25,57,3,430,2.5,103,150,52.56226441324909,103-6020-10217,"""hand off report to PM, discuss how to requirements for laying out report""",2012
1552509,2012-01-23,63,3,450,3,103,150,6.073759382357892,103-6020-10217,BI - Envisioning,2012
